,Sentences,Epoch: 1 (ckpt: 831),Epoch: 2 (ckpt: 1662),Epoch: 3 (ckpt: 2493),Epoch: 4 (ckpt: 3324),Epoch: 5 (ckpt: 4155),Epoch: 6 (ckpt: 4986),Epoch: 7 (ckpt: 5817),Epoch: 8 (ckpt: 6648),Epoch: 9 (ckpt: 7479)
2519,Я готовлю? К чему вы клоните?,661.7616577148438,568.0737915039062,472.9449157714844,327.9771423339844,241.9122314453125,208.55738830566406,229.10333251953125,154.23779296875,139.0543670654297
2520,Нам сразу приходят на ум Гитлер или Сталин.,6411.83984375,5921.34765625,5455.193359375,6052.8837890625,5266.65625,5153.783203125,4667.95703125,4892.83056640625,4074.121337890625
2521,Но это единственное слово привело к большим различиям.,2097.737060546875,760.8299560546875,989.2059936523438,496.9668273925781,339.3163757324219,442.0946960449219,369.0969543457031,422.9587097167969,339.6626281738281
2522,"Нет, это необязательно.",410.1448974609375,286.53448486328125,168.8544158935547,160.339111328125,118.67941284179688,118.73210906982422,125.35157775878906,135.35020446777344,119.11908721923828
2523,Мне было страшно.,734.700927734375,606.42919921875,257.4398498535156,332.24981689453125,247.06788635253906,259.0018310546875,196.53488159179688,144.88946533203125,243.7740020751953
2524,Что он там делает?,915.3023681640625,601.909423828125,221.93081665039062,90.56584930419922,109.2850112915039,59.96885299682617,68.67622375488281,52.90952682495117,55.97636413574219
2525,"Возвращается и находит их спящими, и говорит Петру: Симон! ты спишь? не мог ты бодрствовать один час?",1114.5704345703125,631.1651000976562,389.92572021484375,397.25469970703125,399.16680908203125,436.69482421875,448.1419982910156,385.9588928222656,423.0347595214844
2526,Archivmeldungen Выберите месяц июнь 2019 май 2019 апрель 2019 Март 2019 февраль 2019 январь 2019 Декабрь 2018 ноябрь 2018 октября 2018 сентябрь 2018 август 2018 июль 2018 июнь 2018 май 2018 апрель 2018 Март 2018 февраль 2018 январь 2018 Декабрь 2017 ноябрь 2017 октября 2017 сентябрь 2017 август 2017 июль 2017 июнь 2017 май 2017,3109.9599609375,1366.623046875,1676.1868896484375,1422.5030517578125,774.4310913085938,4885.916015625,2487.347412109375,1061.35107421875,1295.72265625
2527,"ты много переносил и имеешь терпение, и для имени Моего трудился и не изнемогал.",1025.518310546875,691.4667358398438,627.4579467773438,643.52685546875,628.14013671875,641.310546875,542.6497192382812,590.114013671875,694.1290283203125
2528,Это естественное противовоспалительное средство.,12996.94140625,5280.380859375,2630.13671875,1290.927734375,884.8115234375,372.8948974609375,619.751708984375,772.837890625,673.3002319335938
2529,"Rotita.com Купоны, Код Скідкі, Код Купона, Прома-Код ✅",499.2186584472656,35.42224884033203,24.948461532592773,13.54042911529541,15.916922569274902,10.887833595275879,9.450203895568848,8.609295845031738,7.895936965942383
2530,"Ибо мы признаем, что человек оправдывается верою, независимо от дел закона.",912.2909545898438,1039.1138916015625,614.7188720703125,678.0750732421875,613.377197265625,422.4753723144531,499.7049560546875,427.2766418457031,455.8134765625
2531,Одна из лучших код Zapals приходят с 10% скидка на любой товар в магазине!,845.8460693359375,368.48748779296875,205.17672729492188,161.2612762451172,90.27052307128906,79.90008544921875,76.26486206054688,70.62985229492188,59.21307373046875
2532,Мы сможем тебя защитить.,918.2005615234375,921.0310668945312,460.73388671875,338.3451843261719,398.9031066894531,445.5948181152344,510.06591796875,377.72357177734375,547.0986938476562
2533,"17,600+ Условия работы в 60+ страны с 6,300+ организации",2727.0634765625,1132.0301513671875,1313.0489501953125,1876.7203369140625,1547.7828369140625,1845.82373046875,2221.474609375,1793.9088134765625,1776.7083740234375
2534,"И тотчас иссяк у ней источник крови, и она ощутила в теле, что исцелена от болезни.",997.9788818359375,792.5852661132812,547.475830078125,463.0089416503906,398.5508117675781,357.0593566894531,520.5679931640625,512.677978515625,485.9150085449219
2535,Проповедуй сие и учи.,2920.453369140625,1638.1507568359375,865.2942504882812,795.09423828125,837.9616088867188,911.1663208007812,829.248291015625,631.0576782226562,534.2769165039062
2536,"В Америке, если мы вспомним, происходит множество чудес.",1043.40869140625,704.6626586914062,453.04852294921875,372.54583740234375,354.2460632324219,331.4638671875,306.94305419921875,256.79248046875,296.72259521484375
2537,потому что Иоанн говорил ему: не должно тебе иметь ее.,1045.7288818359375,612.1842041015625,280.403076171875,349.3713684082031,298.21124267578125,285.1121520996094,293.6649169921875,244.38771057128906,316.039306640625
2538,"""Вздор, -",4259.9462890625,6154.87353515625,5345.728515625,7329.56591796875,5886.28271484375,7371.23974609375,7078.80615234375,7150.40771484375,8449.2978515625
2539,Ваше? Понятия не имею. Это же креветка!,1717.301025390625,949.379638671875,543.4599609375,432.39593505859375,226.61370849609375,231.34027099609375,240.9083251953125,297.123291015625,258.9287109375
2540,А теперь спусти нормальных псов.,10448.416015625,4868.9658203125,4552.28515625,2536.776123046875,2217.777587890625,2991.851806640625,1771.2119140625,1111.1573486328125,1601.250244140625
2541,СХ: Абсолютно верно. Я бы рекомендовал попробовать это сделать каждому в этой аудитории.,1584.44287109375,1103.9952392578125,748.4127807617188,546.4625854492188,415.9334411621094,353.82891845703125,363.2831726074219,301.3194274902344,282.52752685546875
2542,"Я знаю, что ты лжешь!» Нет, знатоки лжи вооружены научными знаниями о том, как различить обман.",1408.658203125,756.764892578125,590.5438232421875,508.13916015625,440.09405517578125,332.6128234863281,396.17816162109375,331.2224426269531,361.316162109375
2543,Вам туда нельзя.,2146.39111328125,3892.435791015625,2960.38037109375,1300.83056640625,1166.424072265625,768.9839477539062,992.4655151367188,716.0438232421875,614.7235107421875
2544,"После сих слов Иисус возвел очи Свои на небо и сказал: Отче! пришел час, прославь СынаТвоего, да и Сын Твой прославит Тебя,",1555.384033203125,608.0472412109375,505.48516845703125,385.2159423828125,211.4425506591797,194.4288330078125,215.71490478515625,130.0095672607422,140.32212829589844
2545,Я спать.,1441.1912841796875,1156.126220703125,2956.152587890625,2762.337158203125,3726.361083984375,2141.2255859375,3435.51806640625,5111.208984375,4961.73583984375
